"""A Polícia Federal prendeu (...) o ex-governador do Rio de Janeiro (...) sob a suspeita de receber milhões em propina para fechar contratos públicos. Ele é alvo de uma operação que apura desvios em obras do governo estadual. O prejuízo é estimado em mais de R$ 220 milhões. (...) A operação, que foi batizada de Calicute, é resultado da ação coordenada entre as forças-tarefa da Lava Jato do Rio e do Paraná."" (O Globo, 17/11/2016). Esta notícia refere-se à prisão de:";A 38ª fase da Operação Lava Jato com o objetivo de combater  operadores financeiros que facilitavam o pagamento de propina a integrantes das diretorias da Petrobras foi chamada de:;Sérgio Fernando Moro é juiz federal da 13ª Vara Criminal Federal de Curitiba, e famoso personagem na Operação Lava Jato. Sérgio Fernando Moro é responsável por comandar:;Em 2017, a força-tarefa da Operação Lava Jato pediu a prisão do empresário e lobista Jorge Luz. Em sua delação, Jorge Luz afirmou ter pago entre 2005 e 2006, R$ 11,5 milhões em propina aos senadores Renan Calheiros, Jader Barbalho e ao deputado Aníbal Gomes. Qual é a sigla do partido que esses três políticos pertencem?;Em março de 2017, a Operação Lava Jato voltou suas investigações pela primeira vez contra um partido político. A investigação trata de dois esquemas de desvios de verbas da Petrobras . Esta ação tinha como objetivo reaver 2 bilhões de reais aos cofres públicos. A respeito de qual partido o texto acima se refere?;Durante a Lava Jato surgiram mais de 80 empresas de fachada. Um dos objetivos destas empresas era transformar o dinheiro sujo em dinheiro limpo, prática também conhecida como:;O juiz federal Sérgio Moro condenou o ex-ministro Antonio Palocci (PT) a 12 anos, 2 meses e 20 dias de reclusão. Segundo a sentença, ele intermediou propinas pagas pela Odebrecht ao Partido dos Trabalhadores (PT). O ato de “solicitar ou receber, para si ou para outros, direta ou indiretamente, ainda que fora da função ou antes de assumi-la, mas em razão dela, vantagem indevida, ou aceitar promessa de tal vantagem” configura o crime de:;"A 33ª fase da Operação Lava Jato, foi batizada de ""Resta Um"" pelo fato de o alvo ser a última grande empresa investigada por formação de cartel junto a Petrobras.  A operação mencionada no texto tinha como alvo a empresa: ";No dia 25/11/2015 , o Senador Delcídio do Amaral foi preso pela Polícia Federal. Foi a primeira prisão de um senador no exercício da função desde a redemocratização do Brasil em 1985. A acusação que pesou contra o então Senador para esta prisão foi:;O empresário Eike Batista foi um dos alvos de investigação na Operação Lava Jato, sob acusação de pagamento de propina para o ex-governador do Rio de Janeiro, Sérgio Cabral. Qual o nome da operação em que Eike Batista teve sua prisão preventiva decretada?;Leandro Daiello, ex-diretor geral da Polícia Federal, esteve à frente da operação Lava Jato desde seu início, em 2014, até sua aposentadoria em Novembro de 2017. Qual é o nome do(a) novo(a) delegado(a) escolhido pelo presidente Michel Temer para tomar posse da diretoria geral da Polícia Federal no lugar de Daiello?;Na primeira fase da operação Lava Jato, deflagrada em março de 2014, a investigação apontou atuação de vários doleiros por práticas ilícitas, entre elas, evasão de divisas e lavagem de dinheiro oriundos de corrupção ou desvios. Entre os presos dessa operação, se encontra o doleiro paranaense Alberto Youssef. Qual foi a forma utilizada pelo doleiro para ocultar o pagamento de propina ao ex-diretor de abastecimento da Petrobras, Paulo Roberto Costa?;Um consórcio de construtoras é acusado de repassar 90 milhões de reais em propinas para ex-executivos da Petrobras ligados ao PP, ao PT e ao PSB em obras realizadas na Refinaria Abreu e Lima. As informações constam da delação de ex-executivo à Procuradoria-Geral da República do empreendimento orçado por dois contratos assinados em 2009 no valor de 4,6 bilhões de reais.   De acordo com o texto, as empresas envolvidas no consórcio do escândalo em torno das obras da Refinaria de Abreu e Lima são:;A refinaria de Pasadena foi adquirida em 2006 pela estatal brasileira Petrobras, por um valor considerado muito alto. Essa aquisição originou investigações no Brasil sobre quais tipos de crime?;As operações realizadas pela Polícia Federal são batizadas de acordo com o tema, pessoas, lugares ou situações ligadas à ação. A 22ª fase da Operação Lava Jato investigou a suspeita de ocultação de patrimônio por parte do ex-presidente Lula através de um apartamento tríplex no litoral sul de São Paulo. Qual nome foi dado a essa operação? ;Durante diversas fases da Operação Lava Jato foram aprendidas obras de arte suspeitas de serem patrimônio adquirido com dinheiro de origem ilícita, frutos de supostos crimes de lavagem de dinheiro. Para qual museu grande parte das obras apreendidas foi encaminhada e está armazenada de acordo com técnicas e critérios adequados para sua preservação? ;O esquema de desvios de recursos da Petrobras envolvia funcionários da estatal, empreiteiras, operadores financeiros e agentes políticos. Os partidos políticos eram responsáveis por indicar e manter os diretores da Petrobras, que por sua vez favoreciam algumas empreiteiras na contratação de obras. Quais partidos foram responsáveis pelas indicações de Paulo Roberto Costa, Renato Duque e Nestor Cerveró para cargos de Diretoria na Petrobras entre os anos de 2004 e 2008, respectivamente? ;A Lei das Licitações foi criada visando evitar irregularidades em contratos entre empresas privadas e governo. Porém, durante as operações da Lava Jato, descobriu-se que muitas empresas aderiram a uma maneira de burlar esta lei. Qual o nome desta prática?;"Sete das dez maiores empreiteiras do país, segundo ranking elaborado com base na receita bruta total em 2013, já tiveram executivos investigados na operação Lava Jato - que apura desvio de recursos da Petrobras que teria movimentado mais de R$ 10 bilhões. O ranking das maiores construtoras do país foi elaborado pela revista ""O Empreiteiro"" - considerada referência no setor. Qual destas empreiteiras está sendo investigada na Operação Lava Jato?";Na 34ª fase da operação Lava Jato, o Ex-ministro da Fazenda Guido Mantega foi preso. A prisão se deu a partir de um depoimento prestado por Eike Batista ao MPF no qual ele diz ter recebido pedido do então ministro e presidente do Conselho de Administração da Petrobras para que fizesse um pagamento de R$ 5 milhões, no interesse do PT. Qual o nome dado a operação que prendeu o Ex-ministro?;Baseado nos depoimentos, o Ministério Público Federal afirmou que os agentes políticos responsáveis pela indicação de Paulo Roberto Costa para Diretoria de Abastecimento da Petrobras recebiam uma quantia periodicamente. Com que frequência eram realizados estes pagamentos?;O partido com mais de dois milhões de eleitores filiados e com o maior número de deputados estaduais pelo país, está agora entre os que mais receberam doações de empresas relacionadas a Lava Jato. Os senadores Edison Lobão e Romero Jucá, também investigados pela operação, fazem parte atualmente deste partido. Qual o nome do partido que o texto acima faz referência?;Ordenar e dirigir o processo. Tomar parte das decisões de maneira monocrática. Encaminhar habeas corpus para julgamento. Determinar instauração de inquérito. Homologar delações premiadas. Validar ou invalidar provas. Essas são algumas atribuições de qual cargo na Operação Lava Jato?;Dos 35 partidos registrados no Brasil, 28 receberam dinheiro das empreiteiras investigadas na Lava Jato nas duas últimas eleições gerais. Indique a alternativa que possui as quatro legendas faltantes.;Para o Procurador Geral da República, grupos políticos agiam em associação criminosa, de forma estável, com comunhão de esforços e unidade de desígnios para praticar diversos crimes, dentre os quais corrupção passiva e lavagem de dinheiro. Com base no texto acima, os operadores financeiros Fernando Baiano e João Vaccari atuavam no esquema criminoso em favorecimento de quais partidos?;Na 23° fase da operação Lava Jato a Polícia Federal apreendeu documentos relatando possíveis repasses da Odebrecht para mais de 200 políticos.  Nas planilhas foram encontrados dois políticos com codinomes fazendo referência a grandes times de futebol. Responda, respectivamente, quem são os políticos apelidados de Gremista e Botafogo.;Você procura se informar sobre os principais acontecimentos políticos no país?;Você participou de alguma manifestação de apoio a Operação Lava Jato? Por exemplo: participou de  alguma passeata ou protesto, mandou mensagens por redes sociais na internet etc.;Você mora em Curitiba?
Sérgio Cabral Filho.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PT.;Lavagem de dinheiro.;Corrupção passiva.;OAS.;Evasão de divisas.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Rogério Galloro.;Doação de veículo importado.;IESA Óleo e Gás e Camargo Corrêa.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu de Arte de São Paulo.;PP, PT e PMDB.;Suborno.;Camargo Corrêa.;Operação Abismo.;Mensalmente.;Partido do Movimento Democrático Brasileiro.;Juiz Federal.;PPL, PSL, PSDC e PV.;PMDB e PT.;José Fortunati e Jorge Felippe.;As vezes.;Sim.;Sim.
Sérgio Cabral Filho.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PMDB.;Lavagem de dinheiro.;Corrupção ativa.;Queiroz Galvão.;Tentativa de obstrução da justiça.;Operação Carne Fraca – operação que investigou adulteração de carnes vendidas no mercado interno e externo.;Fernando Segóvia.;Entrega de mala de dinheiro em espécie.;Engevix e GDK.;Crimes contra o mercado de capitais pois teria omitido-a em balanços patrimoniais.;Operação Triplo X.;Museu Oscar Niemeyer.;PMDB, PSDB e PT.;Empresas laranjas.;Camargo Corrêa.;Operação Arquivo X.;Quinzenalmente.;Partido do Movimento Democrático Brasileiro.;Relator do Supremo Tribunal Federal.;PMN, DEM, PSC e PRP.;PSDB e PPS.;Manuela d'Ávila e Alcebíades Sabino.;As vezes.;Não.;Não.
Sérgio Cabral Filho.;Poço Seco.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PP.;Lavagem de dinheiro.;Corrupção ativa.;Odebrecht.;Corrupção passiva.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Rogério Galloro.;Doação de veículo importado.;Odebrecht e OAS.;Crimes contra o mercado de capitais pois teria omitido-a em balanços patrimoniais.;Operação Triplo X.;Museu Nacional de Brasília.;PP, PT e PMDB.;Empresas laranjas.;Camargo Corrêa.;Operação Arquivo X.;Mensalmente.;Partido do Movimento Democrático Brasileiro.;Juiz Federal.;REDE, PMB, NOVO e PR.;PMDB e PT.;José Fortunati e Jorge Felippe.;Sempre.;Sim.;Sim.
Sérgio Cabral Filho.;;;PMDB.;PT.;Lavagem de dinheiro.;;Odebrecht.;Corrupção passiva.;Operação Calicute – operação que investigou crimes de corrupção, lavagem de dinheiro e associação criminosa em obras urbanas.;;;Andrade Gutierrez e Mendes Júnior.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu da Corrupção.;;Empresas laranjas.;Camargo Corrêa.;Operação Blackout.;Mensalmente.;Partido dos Trabalhadores.;Relator do Supremo Tribunal Federal.;REDE, PMB, NOVO e PR.;PMDB e PT.;José Fortunati e Jorge Felippe.;Sempre.;Não.;Sim.
Sérgio Cabral Filho.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PP.;Lavagem de dinheiro.;Prevaricação.;Odebrecht.;Tentativa de obstrução da justiça.;Operação Eficiência – operação que investigou pagamento de propina, lavagem e ocultação de dinheiro no exterior.;Marcelo Eduardo Freitas.;Entrega de mala de dinheiro em espécie.;Andrade Gutierrez e Mendes Júnior.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu de Arte de São Paulo.;PP, PMDB e PSB.;Empresas laranjas.;Camargo Corrêa.;Operação Abismo.;Mensalmente.;Partido do Movimento Democrático Brasileiro.;Defensor Público Federal.;PPL, PSL, PSDC e PV.;PMDB e PT.;José Fortunati e Jorge Felippe.;As vezes.;Não.;Não.
Sérgio Cabral Filho.;Asfixia.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PP.;Lavagem de dinheiro.;Corrupção passiva.;Andrade Gutierrez.;Tentativa de obstrução da justiça.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Fernando Segóvia.;Doação de apartamento de luxo.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu Oscar Niemeyer.;PP, PT e PMDB.;Doações ilegais.;Camargo Corrêa.;Operação Resta um.;Quinzenalmente.;Partido do Movimento Democrático Brasileiro.;Relator do Supremo Tribunal Federal.;PSOL, PCB, PSTU e PCO.;PMDB e PT.;Marco Maia e Rodrigo Maia.;As vezes.;Não.;Sim.
Moreira Franco.;Cobra.;O julgamento em primeira instância dos crimes identificados na Operação.;PSDB.;PT.;Lavagem de dinheiro.;Corrupção passiva.;Odebrecht.;Corrupção ativa.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Rodrigo de Melo Teixeira.;Doação de veículo importado.;Andrade Gutierrez e Mendes Júnior.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu Nacional de Brasília.;PMDB, PSDB e PT.;Litigância de má-fé.;MRV.;Operação Abismo.;Semanalmente.;Partido dos Trabalhadores.;Relator do Supremo Tribunal Federal.;PTC, PRTB, PTN e REDE.;PCdoB e PSB.;Marco Maia e Rodrigo Maia.;Raramente.;Não.;Sim.
Anthony Garotinho.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PP.;Lavagem de dinheiro.;Corrupção passiva.;Queiroz Galvão.;Tentativa de obstrução da justiça.;Operação Eficiência – operação que investigou pagamento de propina, lavagem e ocultação de dinheiro no exterior.;Fernando Segóvia.;Doação de veículo importado.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu Oscar Niemeyer.;PP, PT e PMDB.;Estelionato.;Camargo Corrêa.;Operação Arquivo X.;Quinzenalmente.;Partido do Movimento Democrático Brasileiro.;Juiz Federal.;PSOL, PCB, PSTU e PCO.;PMDB e PT.;Marco Maia e Rodrigo Maia.;Sempre.;Sim.;Não.
Sérgio Cabral Filho.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PT.;Caixa 2.;Corrupção passiva.;Queiroz Galvão.;Lavagem de dinheiro.;Operação Eficiência – operação que investigou pagamento de propina, lavagem e ocultação de dinheiro no exterior.;Fernando Segóvia.;Entrega de mala de dinheiro em espécie.;Andrade Gutierrez e Mendes Júnior.;Crimes de improbidade por atraso na entrega das obras necessárias por reparar o incêndio ocorrido em 2016.;Operação Aletheia.;Museu de Arte de São Paulo.;PMDB, PSDB e PT.;Doações ilegais.;Camargo Corrêa.;Operação Abismo.;Mensalmente.;Partido dos Trabalhadores.;Juiz Federal.;PPL, PSL, PSDC e PV.;PMDB e PT.;Manuela d'Ávila e Alcebíades Sabino.;Sempre.;Sim.;Sim.
Moreira Franco.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PP.;Lavagem de dinheiro.;Corrupção passiva.;OAS.;Tentativa de obstrução da justiça.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Rogério Galloro.;Doação de veículo importado.;Andrade Gutierrez e Mendes Júnior.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu de Arte de São Paulo.;PP, PT e PMDB.;Doações ilegais.;Camargo Corrêa.;Operação Vício.;Semanalmente.;Partido do Movimento Democrático Brasileiro.;Juiz Federal.;REDE, PMB, NOVO e PR.;PMDB e PT.;Marco Maia e Rodrigo Maia.;As vezes.;Não.;Não.
Sérgio Cabral Filho.;Poço Seco.;As fases da Operação.;PMDB.;PT.;Lavagem de dinheiro.;Corrupção ativa.;Odebrecht.;Corrupção passiva.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Fernando Segóvia.;Compra de um iate.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu Nacional de Brasília.;PMDB, PSDB e PT.;Suborno.;Camargo Corrêa.;Operação Resta um.;Mensalmente.;Partido dos Trabalhadores.;Juiz Federal.;PMN, DEM, PSC e PRP.;PMDB e PT.;Manuela d'Ávila e Alcebíades Sabino.;As vezes.;Não.;Não.
Sérgio Cabral Filho.;Poço Seco.;O julgamento em primeira instância dos crimes identificados na Operação.;DEM.;PT.;Lavagem de dinheiro.;Corrupção passiva.;OAS.;Corrupção ativa.;Operação Calicute – operação que investigou crimes de corrupção, lavagem de dinheiro e associação criminosa em obras urbanas.;Fernando Segóvia.;Doação de uma fazenda.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Aletheia.;Museu de Arte de São Paulo.;PP, PMDB e PSB.;Suborno.;Camargo Corrêa.;Operação Blackout.;Quinzenalmente.;Partido Progressista.;Relator do Supremo Tribunal Federal.;PSOL, PCB, PSTU e PCO.;PMDB e PT.;Mauro Zaquia e Eduardo Paes.;As vezes.;Não.;Sim.
Sérgio Cabral Filho.;Poço Seco.;O julgamento em primeira instância dos crimes identificados na Operação.;DEM.;PT.;Lavagem de dinheiro.;Corrupção passiva.;Odebrecht.;Evasão de divisas.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Fernando Segóvia.;Doação de veículo importado.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu Oscar Niemeyer.;PSDB, PT e PP.;Suborno.;Camargo Corrêa.;Operação Blackout.;Mensalmente.;Partido dos Trabalhadores.;Relator do Supremo Tribunal Federal.;PPL, PSL, PSDC e PV.;PMDB e PT.;Mauro Zaquia e Eduardo Paes.;As vezes.;Não.;Não.
Sérgio Cabral Filho.;Blackout.;A Operação no estado do Paraná.;PMDB.;PT.;Lavagem de dinheiro.;Corrupção passiva.;OAS.;Tentativa de obstrução da justiça.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Rogério Galloro.;Doação de veículo importado.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Calicute.;Museu de Arte de São Paulo.;PMDB, PSDB e PT.;Empresas laranjas.;Camargo Corrêa.;Operação Resta um.;Semanalmente.;Democratas.;Juiz Federal.;PTC, PRTB, PTN e REDE.;PMDB e PT.;José Fortunati e Jorge Felippe.;As vezes.;Não.;Sim.
Sérgio Cabral Filho.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PT.;Lavagem de dinheiro.;Prevaricação.;Queiroz Galvão.;Corrupção passiva.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Fernando Segóvia.;Entrega de mala de dinheiro em espécie.;UTC Engenharia e Queiroz Galvão.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu de Arte de São Paulo.;PMDB, PSDB e PT.;Litigância de má-fé.;Camargo Corrêa.;Operação Vício.;Anualmente.;Partido do Movimento Democrático Brasileiro.;Juiz Federal.;PPL, PSL, PSDC e PV.;PMDB e PT.;Manuela d'Ávila e Alcebíades Sabino.;Sempre.;Sim.;Sim.
Sérgio Cabral Filho.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PSDB.;PT.;Lavagem de dinheiro.;Corrupção passiva.;Queiroz Galvão.;Tentativa de obstrução da justiça.;Operação Eficiência – operação que investigou pagamento de propina, lavagem e ocultação de dinheiro no exterior.;Fernando Segóvia.;Doação de apartamento de luxo.;IESA Óleo e Gás e Camargo Corrêa.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu Oscar Niemeyer.;PP, PT e PMDB.;Doações ilegais.;Camargo Corrêa.;Operação Abismo.;Mensalmente.;Partido dos Trabalhadores.;Relator do Supremo Tribunal Federal.;PPL, PSL, PSDC e PV.;PMDB e PT.;Marco Maia e Rodrigo Maia.;As vezes.;Não.;Sim.
Sérgio Cabral Filho.;Asfixia.;O julgamento final de políticos e empreiteiros identificados na Operação.;DEM.;PT.;Lavagem de dinheiro.;Corrupção ativa.;Andrade Gutierrez.;Corrupção passiva.;Operação Eficiência – operação que investigou pagamento de propina, lavagem e ocultação de dinheiro no exterior.;Rodrigo de Melo Teixeira.;Compra de um iate.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu de Arte de São Paulo.;PP, PMDB e PSB.;Empresas laranjas.;Camargo Corrêa.;Operação Abismo.;Quinzenalmente.;Partido dos Trabalhadores.;Juiz Federal.;PSOL, PCB, PSTU e PCO.;PCdoB e PSB.;Marco Maia e Rodrigo Maia.;Sempre.;Não.;Não.
Sérgio Cabral Filho.;Paralelo.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PT.;Lavagem de dinheiro.;Corrupção passiva.;Odebrecht.;Corrupção passiva.;Operação Calicute – operação que investigou crimes de corrupção, lavagem de dinheiro e associação criminosa em obras urbanas.;Erika Marena.;Entrega de mala de dinheiro em espécie.;Andrade Gutierrez e Mendes Júnior.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Calicute.;Museu Oscar Niemeyer.;PP, PT e PMDB.;Estelionato.;Camargo Corrêa.;Operação Blackout.;Mensalmente.;Partido do Movimento Democrático Brasileiro.;Juiz Federal.;PSOL, PCB, PSTU e PCO.;PDT e PP.;Manuela d'Ávila e Alcebíades Sabino.;Nunca.;Não.;Não.
Sérgio Cabral Filho.;Asfixia.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PT.;Caixa 2.;Corrupção passiva.;Odebrecht.;Tentativa de obstrução da justiça.;Operação Calicute – operação que investigou crimes de corrupção, lavagem de dinheiro e associação criminosa em obras urbanas.;Fernando Segóvia.;Entrega de mala de dinheiro em espécie.;Odebrecht e OAS.;Crimes contra o mercado de capitais pois teria omitido-a em balanços patrimoniais.;Operação Triplo X.;Museu Oscar Niemeyer.;PMDB, PSDB e PT.;Litigância de má-fé.;MRV.;Operação Vício.;Semanalmente.;Partido do Movimento Democrático Brasileiro.;Ministro da Justiça.;PSOL, PCB, PSTU e PCO.;PMDB e PT.;Marco Maia e Rodrigo Maia.;Sempre.;Não.;Não.
Anthony Garotinho.;Blackout.;A Operação no estado do Paraná.;PMDB.;PT.;Lavagem de dinheiro.;Corrupção ativa.;Odebrecht.;Lavagem de dinheiro.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Rodrigo de Melo Teixeira.;Doação de apartamento de luxo.;Odebrecht e OAS.;Crimes ambientais causados pelas violações dos limites de poluição em 2017.;Operação Triplo X.;Museu do Amanhã.;PMDB, PSDB e PT.;Estelionato.;Colmeia.;Operação Blackout.;Quinzenalmente.;Partido da Social Democracia Brasileira.;Ministro da Justiça.;REDE, PMB, NOVO e PR.;PMDB e PT.;Marco Maia e Rodrigo Maia.;Raramente.;Não.;Não.
Sérgio Cabral Filho.;Asfixia.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PT.;Lavagem de dinheiro.;Corrupção passiva.;Andrade Gutierrez.;Tentativa de obstrução da justiça.;Operação Calicute – operação que investigou crimes de corrupção, lavagem de dinheiro e associação criminosa em obras urbanas.;Fernando Segóvia.;Doação de veículo importado.;UTC Engenharia e Queiroz Galvão.;Crimes contra o mercado de capitais pois teria omitido-a em balanços patrimoniais.;Operação Pixuleco.;Museu de Arte de São Paulo.;PMDB, PSDB e PT.;Doações ilegais.;Camargo Corrêa.;Operação Blackout.;Semanalmente.;Partido do Movimento Democrático Brasileiro.;Relator do Supremo Tribunal Federal.;PSOL, PCB, PSTU e PCO.;PMDB e PT.;Mauro Zaquia e Eduardo Paes.;Sempre.;Sim.;Não.
Sérgio Cabral Filho.;Asfixia.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PP.;Lavagem de dinheiro.;Corrupção passiva.;Mendes Júnior.;Tentativa de obstrução da justiça.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Fernando Segóvia.;Entrega de mala de dinheiro em espécie.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu de Arte de São Paulo.;PP, PT e PMDB.;Empresas laranjas.;Camargo Corrêa.;Operação Resta um.;Mensalmente.;Partido do Movimento Democrático Brasileiro.;Relator do Supremo Tribunal Federal.;PSOL, PCB, PSTU e PCO.;PMDB e PT.;Marco Maia e Rodrigo Maia.;Sempre.;Sim.;Sim.
Sérgio Cabral Filho.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PT.;PT.;Lavagem de dinheiro.;Corrupção passiva.;Odebrecht.;Tentativa de obstrução da justiça.;Operação Calicute – operação que investigou crimes de corrupção, lavagem de dinheiro e associação criminosa em obras urbanas.;Rodrigo de Melo Teixeira.;Entrega de mala de dinheiro em espécie.;Andrade Gutierrez e Mendes Júnior.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu Oscar Niemeyer.;PMDB, PSDB e PT.;Empresas laranjas.;Camargo Corrêa.;Operação Arquivo X.;Semanalmente.;Partido dos Trabalhadores.;Relator do Supremo Tribunal Federal.;REDE, PMB, NOVO e PR.;PMDB e PT.;Marco Maia e Rodrigo Maia.;Sempre.;Não.;Não.
Sérgio Cabral Filho.;Asfixia.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PT.;Lavagem de dinheiro.;Corrupção passiva.;Odebrecht.;Corrupção passiva.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Rogério Galloro.;Doação de veículo importado.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu Nacional de Brasília.;PP, PT e PMDB.;Empresas laranjas.;Camargo Corrêa.;Operação Arquivo X.;Mensalmente.;Partido do Movimento Democrático Brasileiro.;Juiz Federal.;REDE, PMB, NOVO e PR.;PMDB e PT.;Marco Maia e Rodrigo Maia.;Sempre.;Sim.;Não.
Sérgio Cabral Filho.;Blackout.;O julgamento em primeira instância dos crimes identificados na Operação.;PMDB.;PT.;Lavagem de dinheiro.;Corrupção ativa.;Andrade Gutierrez.;Tentativa de obstrução da justiça.;Operação Arquivo X – operação que investigou pagamento de propina para construção de plataformas de petróleo para o pré-sal.;Fernando Segóvia.;Entrega de mala de dinheiro em espécie.;Odebrecht e OAS.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu de Arte de São Paulo.;PP, PT e PMDB.;Doações ilegais.;Camargo Corrêa.;Operação Vício.;Mensalmente.;Partido do Movimento Democrático Brasileiro.;Relator do Supremo Tribunal Federal.;PSOL, PCB, PSTU e PCO.;PMDB e PT.;Marco Maia e Rodrigo Maia.;Sempre.;Não.;Não.
Sérgio Cabral Filho.;Cobra.;O julgamento em primeira instância dos crimes identificados na Operação.;PT.;PT.;Caixa 2.;Caixa 2.;Odebrecht.;Lavagem de dinheiro.;Operação Calicute – operação que investigou crimes de corrupção, lavagem de dinheiro e associação criminosa em obras urbanas.;Fernando Segóvia.;Entrega de mala de dinheiro em espécie.;Andrade Gutierrez e Mendes Júnior.;Crimes de evasão de divisas e de superfaturamento de sua aquisição junto a supostos pagamentos de propina.;Operação Triplo X.;Museu Oscar Niemeyer.;PSDB, PT e PP.;Empresas laranjas.;Camargo Corrêa.;Operação Blackout.;Semanalmente.;Partido dos Trabalhadores.;Juiz Federal.;PPL, PSL, PSDC e PV.;PMDB e PT.;Marco Maia e Rodrigo Maia.;As vezes.;Não.;Não.
